"NS_1","NS_10","NS_11","NS_12","NS_13","NS_14","NS_15","NS_16","NS_17","NS_18","NS_19","NS_2","NS_20","NS_21","NS_22","NS_23","NS_3","NS_4","NS_5","NS_6","NS_7","NS_8","NS_9","S_1","S_10","S_11","S_12","S_13","S_14","S_15","S_16","S_17","S_18","S_19","S_2","S_20","S_21","S_22","S_23","S_24","S_25","S_26","S_27","S_28","S_3","S_4","S_5","S_6","S_7","S_8","S_9"
1468.05057,1814.354804,1747.176316,2120.379068,2004.648436,1398.893719,1656.811661,1861.910675,1504.099805,2070.685047,2068.268373,1612.878298,2290.036901,2057.790908,1788.115094,1792.557197,2402.281048,1778.507133,1949.977674,1970.794672,1835.149948,1934.775531,172.2791083,1926.497733,1871.389501,1628.165285,1915.01364,1562.130306,1850.708841,1517.540362,1908.2506,1377.592204,1839.161164,2097.431924,2442.439096,1890.705771,1486.903154,1744.24669,1711.072502,1924.685724,1196.363476,1242.19052,1848.173985,3446.376794,2168.896812,2141.693592,1583.680577,2051.012879,2083.342449,1906.688576,1945.208299
1486.304252,324.4937873,782.2041256,330.97916,753.8317732,297.1825261,883.9461429,695.3035779,1066.246067,190.0813153,396.9213064,655.55174,1003.988099,152.8556112,737.0040382,1056.117863,295.5748977,306.3982188,813.7082418,1919.803752,725.3904119,307.1364166,1022.589031,1500.645972,1160.475146,1890.196553,728.0830267,715.842311,1872.422347,125.4503997,345.0021111,1337.620137,590.2992526,629.8197725,1985.461896,761.7388449,170.3520145,621.9548302,495.9239723,405.1352511,800.8843791,161.1756424,343.0464963,588.7103866,581.439233,1509.159067,2543.482592,1426.843551,613.0268997,917.551792,833.2187815
4821.709696,5660.484604,9129.12827,2599.577397,11172.20246,9354.277269,5418.110069,6453.974756,2109.177463,7645.879409,4925.573201,17066.96033,5684.137154,1248.265713,766.1668883,1577.028132,1721.669365,19885.64736,2614.668986,25286.28421,7929.745174,2389.132615,2779.171033,7334.142402,2576.024822,3188.722251,6563.645489,26309.56531,9207.106105,37847.21369,10818.83167,6936.635009,8075.949924,1594.986396,4112.592029,5291.096211,16405.98895,14048.09622,21654.83038,3533.694427,2765.58042,73610.13639,3984.121142,2186.732052,1804.55248,39595.11597,4931.313373,4006.036153,4612.105546,5787.850808,2399.297961
2473.087194,318.9504416,3032.80834,2230.191781,2312.735486,2676.851568,905.8242795,867.6140053,8623.157616,334.1366122,1896.661885,361.4613805,3420.458321,2443.855498,3845.454082,2800.157627,5347.8676,2484.123526,3741.739383,3085.111005,1325.997237,663.5837504,3207.165533,4312.040795,300.9214679,2321.029495,2375.687169,2579.408683,2406.023934,1854.18436,2995.557574,347.8913322,2544.663791,1614.512541,2999.606454,433.2427506,7711.093732,1910.077847,4930.286512,3236.522438,2603.313803,2526.177574,7627.79286,733.4022109,11031.51505,3894.492318,2855.614488,3026.623158,2028.787948,2404.304789,6457.056759
65022.13775,123.8938744,819.6001178,57740.13091,35771.57558,682.0718111,4928.268406,15199.71009,10418.95907,113.9097215,119.9839981,38716.78705,746632.9638,53315.80587,89056.35294,83707.49279,40447.97016,1547.789278,136.8521992,119147.5837,135.6572405,5962.53212,82459.64429,123.9115131,63446.16831,389.977349,29115.35745,35717.53275,2632.023521,118.5522064,75423.77603,9505.138565,28975.73716,96710.54475,5385.315341,28795.79858,152033.9257,504.6094845,43008.86663,175.287561,50565.80814,406.2546194,279.6114068,48348.89239,74776.64279,105221.8756,3498.597936,1252.596459,102.3059634,29805.54203,81614.7562
45201.01761,274763.6236,12250.57914,28707.67619,43224.37849,40746.71331,30550.137,112363.8467,7740.530448,255664.74,180925.0739,5701.195193,80918.10529,287643.9961,4688.669237,81005.47701,40286.40395,66797.7265,169519.6913,8041.928076,262335.9001,235689.7448,25673.06603,121586.2524,182747.5976,38913.71441,53514.07282,525512.9653,8333.505647,76431.7643,3799.504509,23352.65167,511986.0487,77762.30653,20027.59243,54763.48034,255880.3991,94258.17861,297755.3042,120017.8369,240021.0579,275257.4169,41055.14553,153812.9523,2443.697139,17570.40706,52464.55719,1582.55899,120325.7049,26014.25015,32307.86566
3850.155894,8086.878448,4865.192945,4316.431978,7057.533862,6603.149442,1509.233683,4791.710716,9822.789191,6056.665758,6802.743,9942.880263,10279.41294,1273.092463,15190.46452,7098.487227,5391.792761,11106.01217,5180.407266,14590.36696,4818.25966,6622.55333,7693.579303,5626.095527,4519.589572,2007.221626,9049.931765,1493.714484,3113.26451,11201.39697,2658.118321,6758.261633,4986.437961,8378.006268,2751.90913,15028.15132,2977.559936,4829.909282,4333.110529,5274.789956,4740.14447,3437.364617,2622.348796,3427.55297,9091.196469,2295.147215,4460.710885,14213.16899,7358.340952,2015.383545,10224.65079
1820.488299,125.5282992,515.1595104,698.5328861,1708.973607,971.9782203,2067.24284,1351.112092,2202.633314,126.2960284,1457.810902,1916.034501,1178.115236,717.5674314,2030.90644,297.3635621,1918.483497,1952.60221,285.3674271,1680.257401,571.7904494,540.0788038,927.9487552,107.2369621,1105.003485,843.291541,2108.830591,1020.439768,728.4818276,322.2435932,1044.90605,1615.685091,232.4656651,1666.042308,1618.683111,1130.308883,591.7309329,1185.274312,384.7708644,1224.077648,802.3650997,716.7621808,1089.545013,1931.362278,802.2182454,692.057398,169.5354801,1079.849473,987.9784945,1033.007738,1843.98792
324.7831594,1021.915476,1197.624156,763.4405393,1698.931138,344.9971657,1028.266061,732.3669741,1358.271033,2677.001539,1779.115006,3527.179647,1332.071618,2029.236703,147.66174,338.3434862,1271.278346,913.4590767,283.0753799,801.9989053,323.5307765,2880.033677,1047.158051,1406.369805,777.0215587,2630.933573,1006.93117,1190.119368,1078.771781,1727.441645,1223.510966,155.1222515,723.4197521,1241.817155,1408.69063,584.1945073,2381.339011,1015.083705,354.9859082,907.7743614,1740.83313,727.4406929,333.4743728,540.2541621,1166.843886,1278.505922,5466.971369,131.4338047,1146.441995,1901.784292,1174.358748
5924.276002,4633.982029,1233.860178,1371.94821,4657.122692,4423.444163,3275.314446,3280.787529,2222.573756,1505.295536,23898.10752,6566.856025,1766.26661,376.8097017,3824.791424,6433.387612,2572.820827,2194.096651,5489.838762,1832.190698,3484.096826,5515.25464,603.565673,7972.072142,25132.79511,3956.364401,2291.719509,3504.810149,3425.152089,702.5096284,3926.338351,8380.342666,2834.491954,9062.669802,13845.37557,3085.107751,1564.461845,2576.238932,4361.742958,1544.25537,44059.00276,910.7674804,14511.42326,5106.991146,4283.851388,22313.4025,6361.227786,3356.811363,5586.556229,5864.81835,6511.366262
3224.253653,9947.156794,7585.869278,18994.19217,3146.596283,16539.85976,11489.99422,3282.466475,24885.05384,11862.91008,5369.492451,7645.176109,69230.36157,29667.50143,3232.939238,15682.34592,1130.941335,5599.499259,4023.556743,2907.135739,5104.984942,6731.689142,9185.101088,1691.42845,2495.266938,10773.86998,18786.46663,20922.60731,155922.1406,13716.37004,13561.39832,3395.056567,549.4012564,3153.160852,28332.27973,1819.316795,1729.105061,11773.51716,1560.450451,14519.21063,5625.616135,9451.125808,6113.685725,10350.98059,6496.303212,39455.08687,19490.64838,11124.65844,2085.869379,3778.559731,7863.899862
1895.522181,4533.972593,4176.18004,3406.642411,2142.493684,254.1818642,3731.128302,4711.22655,6437.579834,3434.157908,3067.898159,3959.356215,13335.85847,3535.297603,4719.432311,7486.711844,4533.299644,4790.229825,4067.599787,1818.733498,3153.03457,2311.690453,4174.975146,2081.377524,2816.944325,3558.881892,3455.181314,928.8214191,1094.337083,4435.803301,965.8257167,3586.439703,3229.580752,8409.85242,27366.51998,4792.380618,3450.479571,3429.149654,3891.313177,3832.879539,4420.350864,1198.536282,4919.225943,1761.074376,2308.110596,3578.730266,248.0685329,1984.645081,3442.439635,215.9501109,1368.545658
71444.00324,127000.25,51880.52595,45854.49192,75560.87831,1820.825498,2230.827744,97738.47371,40699.58078,122360.2629,109320.143,39383.74884,78682.20817,123782.1863,35696.35621,80748.0118,74542.34667,85986.69104,106402.2133,45098.18803,126380.9752,122187.3604,37756.56804,95589.93026,118624.9315,66690.16635,74982.0151,186754.657,38519.90119,79251.50551,31341.6792,62943.78777,191407.9566,88637.01056,59163.09617,78236.22442,131505.906,90263.24308,144631.8732,99164.28176,126215.6992,136338.3616,66537.11266,107596.3601,32280.85114,54932.72475,68664.17208,22383.3263,100146.4814,63298.18888,67614.65405
7566.137172,11868.80509,3800.527938,14165.19279,6652.608138,3699.565357,8614.524994,3500.64441,8755.50593,10876.21208,6320.566758,7611.222106,13235.71227,9582.516838,8984.64187,14315.92592,5334.454211,6072.787689,4932.97,4690.506584,7483.346023,11274.11311,2345.625434,1932.528459,6018.999291,10368.09662,8636.380717,6098.497061,13649.50491,11418.10336,9286.898478,5278.469753,2098.989611,6683.707759,6689.875963,1844.310606,2697.16703,6476.4065,2884.35935,6436.37385,4856.819919,4760.531083,10039.79996,8785.869807,11119.54724,12251.71082,9743.718782,4149.452456,4181.84937,2589.578372,8371.249419
20835.29803,62148.46854,2064.034329,28139.62997,15152.66393,19071.81571,5491.66222,35782.01138,4934.469232,6397.588349,45761.28314,21956.89436,16831.32335,32618.60611,13778.6731,27466.26457,12512.32075,7341.377008,12889.59507,8187.81699,33893.79894,23302.8546,16658.68572,37601.31174,26826.91584,22045.0453,21560.59464,1535.198714,19385.66129,14532.54552,31226.06315,17522.69326,45350.06114,5775.329431,19120.87322,5030.372027,36359.10167,95126.77993,193619.4784,17039.14318,54900.6261,30055.9763,34518.50442,22943.17101,1485.362106,634.0785843,19630.01038,13717.72758,26796.67592,23649.9292,2722.695457
11142.44222,3292.914225,13935.20003,6217.232111,545.0788182,6158.151713,13388.11297,753.6146944,12482.42369,8769.520614,6446.001532,8610.832379,8207.593559,14691.70997,11655.78381,15680.17535,5795.246371,460.2851084,9106.105365,12798.08391,4194.635706,8940.189635,16804.97058,28074.21883,1384.548399,513.5673589,4708.931327,11851.59406,15947.4864,24184.1265,14625.30927,10938.80289,26868.22923,9169.728347,10048.05492,3761.957076,13374.09333,10867.95614,23077.45299,3097.022034,13510.49379,2320.793249,2856.408955,2494.405586,12486.79968,29753.40767,16941.24196,57841.68555,7590.127393,2465.495347,10788.98109
2496.78744,9043.598046,3498.108305,7213.679807,3158.333517,2846.171211,3254.250264,2370.358277,5559.352435,25114.30379,22242.2961,1265.397867,3829.000432,7087.823006,2799.304902,4995.93212,4366.798031,476.9145776,2891.524038,2668.879122,517.9462326,4615.395559,4422.003209,18440.26043,560.8413357,4399.771803,5511.357556,7346.784841,4242.162415,5943.846197,3995.851892,4196.707546,17145.93697,964.9053499,3903.27434,1318.680771,7195.150966,426.3731017,6191.831497,3133.164747,5134.345549,1094.854563,4171.069138,1648.427861,370.059236,4069.747396,5898.203288,2936.361702,1895.367874,3593.12092,2229.612073
5247.750323,3795.770762,4166.028708,5254.72909,3573.201049,2482.58242,6761.08966,3430.556458,1653.673721,7855.440499,11028.08008,3136.069712,782.4677608,1465.038825,4399.305721,6238.60152,1772.856309,2094.112482,8323.555845,5912.727653,9466.477313,6565.48379,2155.818933,8494.53462,169.1153183,1261.064171,1975.631925,74507.88895,7167.364375,3150.660509,5674.394366,3598.688736,218.4640355,3815.184748,2653.145912,1218.191347,10998.14369,179.4141337,15886.27084,194.0591168,66736.52328,11855.87911,8242.64961,1061.914147,686.2362054,7076.863791,276.7774039,2877.64478,1208.437229,1602.647648,925.664347
7684.676405,4752.091411,6173.145681,13445.5137,8803.585375,25510.59242,10579.5147,5631.472766,970.5831173,7257.568262,5600.926416,570.8849676,8752.335043,10353.61733,9507.184002,9402.255531,3691.941075,354.8949146,4183.789422,8977.279863,2144.016204,7388.217648,9018.782262,848.467171,8357.01413,3938.384437,8039.596913,301.8353986,22412.87484,10730.49465,10145.29809,7849.734956,27616.85558,8555.611861,6305.665079,6825.950249,966.8376327,27070.20765,268.2461448,5955.05119,7278.816642,1841.387374,7092.969034,5299.50949,9992.005993,12269.59237,8698.542521,8347.679237,4746.35992,6223.093154,1646.205464
2302.440067,3412.04631,2177.465225,12625.68303,356.1571713,1969.704781,2038.275721,2107.229694,324.7767794,3774.444813,2403.636546,1850.410563,2547.068951,3341.646652,2443.187516,2670.168455,581.4583227,1529.560354,569.4104831,264.1486577,1139.020107,255.875768,273.1988625,2733.131235,1209.075086,2334.224726,1819.583587,249.2628198,2786.552883,1562.786766,2380.518059,2349.98456,4986.663095,342.9156117,1149.931444,7793.856996,1412.641962,544.4136509,4666.564315,3130.669842,3164.15744,18347.37211,1285.887433,6425.518576,1766.852295,2102.76144,3986.962593,1105.289717,1452.707334,1139.934635,1747.48233
1542.970704,1378.473928,730.5138815,1180.744802,792.9372716,5132.830487,635.5936003,1161.580967,1553.046915,652.7863638,4334.885526,292.0141953,906.5645981,2291.494627,554.2897045,1058.206704,1393.254649,2534.998077,2793.458297,1572.257074,4804.884703,1409.922419,1515.862835,539.898721,89.0740248,1555.343369,3567.188194,1681.251779,1499.412583,2215.15358,1171.242954,1693.968815,371.1827427,1105.520268,3222.462915,1856.04282,6344.621928,3973.353254,948.3734641,3275.276155,1592.631724,4047.622859,1095.109745,3129.576052,87.47253343,84.18269127,933.0392338,1564.558731,1818.524393,546.935933,2364.948868
874.3662677,585.962807,1026.032672,625.1102808,420.6657299,394.4152558,627.044077,574.4571586,738.6043011,688.9768044,717.2856855,624.5389604,875.5629098,872.6430095,366.7627337,352.1802312,312.9760986,608.890159,668.3702137,729.6711175,469.9340761,445.2417829,704.9797993,954.9137508,712.7630538,618.6789216,619.5559825,661.1064732,901.8778489,832.0482025,720.4678578,898.5534278,828.5622138,737.484581,720.9414377,719.6885776,674.5440758,724.8456793,929.7117279,307.0215582,192.728213,791.793853,688.0928231,707.9352375,633.3960721,977.295622,906.4801401,889.2264363,569.8477886,784.6278558,519.3586302
3287.706599,2910.489679,3378.120245,1366.513324,3585.761743,5095.031454,4693.330579,3145.528649,3385.377535,2417.177151,2892.311815,4303.920923,3854.591452,2288.035636,3998.513709,4132.841822,4555.407049,3143.679777,2501.104579,4915.116108,2045.153828,3295.486011,4873.225507,4615.962654,3722.583122,3334.494543,3082.513647,2941.579167,3215.855425,2539.024226,4617.548333,4382.897766,2976.039651,4336.929465,3363.477098,3300.46095,2430.928135,3419.161991,2888.410922,3300.826581,2803.412829,2840.275187,3410.616548,3484.984291,4332.227235,4800.905957,3578.516409,4873.730315,2431.675216,4019.995555,4230.662735
1561.030017,4658.171546,30207.5374,44866.40453,770.0002352,3338.530701,809.8158835,2159.071681,4237.911631,4234.275135,4935.657361,2212.373067,1156.483159,443.7877424,1069.799708,5147.739013,22630.70633,13011.28199,19361.95078,1881.984257,1977.047098,66075.05817,2456.230307,6830.592577,3840.276158,12651.63513,28515.57894,2796.374341,927.7852,1147.97349,1814.667055,12487.51937,9934.916745,18200.94756,16171.93822,6469.445384,36512.25832,2938.328508,6085.185619,8132.693767,3707.750066,3664.508364,3718.900328,12688.28324,919.1929477,1915.755803,3246.750261,4642.543569,17777.08806,39821.89105,3580.895479
3016.351477,3669.314957,10021.83373,1882.125206,4702.70548,9996.698726,22858.2292,2994.783084,4110.758538,11958.67741,4254.279669,5709.754172,18635.88658,6923.056703,1684.494872,4001.069382,978.7684721,3454.287571,2454.8997,4683.771409,1803.03044,90842.09426,22372.84827,3001.434102,681.3173267,4493.666906,3872.912222,7257.212766,6998.679268,10823.79315,24621.36842,6216.593215,3326.626447,7098.610528,5269.08649,3684.457597,5244.637371,5637.72439,3355.301749,735.8891544,4665.80436,8108.823173,3105.741405,1608.951835,1419.656901,15427.28831,4208.890859,11903.90675,3808.36451,3717.24431,3533.224944
2077.613498,338.8670864,3333.320455,1638.035804,874.2144203,2929.641063,3684.815403,2354.880237,2555.8264,1921.133758,349.9591899,327.7881502,1835.319072,2091.060305,3126.235335,2426.50087,1931.317693,2038.02388,1558.862269,675.480118,360.5391764,2111.312653,2652.164973,2135.576605,2577.498122,2204.535889,306.730558,2288.098933,2362.013631,379.8523589,808.5755133,1354.11658,1798.26323,2668.126955,2117.991094,381.3045022,2450.309656,3502.845189,2815.371043,1479.440149,396.7491489,5364.752756,374.0727015,1799.912695,2357.484561,12795.66714,323.2882715,2828.045784,2038.514936,2282.409448,2354.555716
819.3901109,3345.217894,6799.582713,3385.69693,1767.204044,11735.35879,9062.432716,1768.752232,938.321951,1576.209652,3169.972148,2779.151944,841.6326252,1705.122306,2630.207907,1834.987795,616.771577,3650.942379,1668.765323,3442.313675,5099.2186,228.2572674,337.0100818,2948.109135,2081.260798,1455.765937,3483.430263,6023.663438,1931.669398,8095.800924,1276.358912,1602.893936,4164.399046,888.337366,906.3646262,1964.629589,5616.860815,20251.20667,4666.653111,2352.334349,2711.011538,14479.62929,3820.277677,1461.352995,293.1739646,2509.318809,2211.363929,1178.865498,2402.756481,1680.586061,867.3527298
2611.160055,1729.018513,2363.516927,1849.614186,2278.574299,1500.061836,2417.844144,2388.570105,2806.468808,2092.02441,1994.596821,1562.774176,2691.752092,1906.724332,2678.721238,2181.915659,2499.118775,1831.937827,1905.465713,2796.426073,1497.387645,2070.671005,2875.738595,2643.900018,2878.171119,2223.880471,2256.217927,2134.782982,2397.57762,1479.763808,2176.797673,2465.730927,1781.366618,2522.156657,2512.742276,2382.186398,1194.241302,1412.559179,1344.051852,2140.92639,1623.265453,1839.061858,1991.368509,2055.678442,2798.906488,2847.858193,2495.98862,2308.791623,1913.345594,2382.44114,2054.82303
6234.295235,66218.99811,6853.26891,11537.01497,14010.12869,33370.17828,5542.327976,28708.73268,12742.84593,6869.936263,16256.43539,1434.39283,8830.716591,8956.834927,1540.989089,8251.995305,2433.424095,4197.849179,15216.92844,4733.802917,17122.8062,3691.93646,2227.600897,748.4071341,9607.127003,7353.504245,2969.524135,35129.14722,28862.69023,15829.22732,3576.457315,3942.446723,16969.8884,30313.16471,3476.979324,1232.668157,28875.18989,88776.02463,771.9286572,567.4546777,21231.63372,5701.440088,16327.69243,3108.703016,9334.321983,15641.95804,8705.200981,7830.22118,16967.14219,12462.77673,4248.825638
7673.910039,35848.76284,34350.55695,16380.84043,5507.229544,43829.26005,26682.01478,39620.38263,21658.36104,15237.83924,6793.365873,3948.397544,5662.918545,11358.26403,4678.38004,5998.384924,7498.837636,1632.861689,91.05998863,2158.696201,310.0990022,5818.254802,6376.970125,3510.498714,7240.27571,17961.65964,7536.022526,16187.73313,12532.1276,36116.77338,10423.58317,7773.58767,22914.06601,8293.48926,9994.947211,1093.626441,46387.82512,68316.76187,525.2734622,1346.569133,96.53220035,34079.95851,10322.35557,3499.568113,29832.02414,11343.24213,4650.570766,14648.00173,271.5216557,1983.387825,20450.76535
2103.514465,1516.93728,1883.492888,275.4394326,1044.008213,1554.091834,2903.598896,1748.754293,1187.821123,1404.943957,789.0432056,786.3675113,1732.969029,1443.027982,2034.837753,4093.323843,1469.645186,1457.045069,2102.271511,1821.1235,1798.951744,1216.5084,1104.62642,1610.161092,1761.803295,1518.125699,2081.580615,1392.775955,1772.606494,1074.976535,1609.600463,1190.058632,1136.15841,2090.832858,1509.861933,611.768561,1202.879928,1473.734288,1436.638097,1405.792042,1930.30844,1239.829032,1701.123142,292.8684363,2104.824241,1972.618872,2483.987285,1225.273425,871.5378129,1674.126267,1534.138321
16210.02576,45482.47051,7557.22928,40227.07901,42458.30085,23310.74168,15162.31457,59599.48123,46089.12803,75633.63619,20597.70349,20807.07842,24138.2844,3568.205689,10735.75097,11985.93101,29714.80582,47357.48,19229.71143,54963.36122,10765.79317,15932.22193,8725.371212,49532.25421,70261.23705,19280.01965,49612.57661,36732.97802,11363.59466,36033.41899,20236.0653,21142.59473,16204.40116,15518.14924,20526.283,44209.16479,26443.29195,55892.70367,32412.35187,32583.96403,15704.16577,45298.39576,55919.94521,42039.04312,47334.12354,13687.30125,14560.30695,37323.61533,23290.60876,21659.57351,29473.39597
2592.144171,1114.005079,2587.306698,716.4081829,14780.20395,4593.276191,2301.267611,4971.418348,1974.900697,1875.135093,3046.169089,4562.468647,1342.745811,1574.850678,954.6301314,1423.415276,1696.718034,6022.714004,562.5947402,12707.3418,1747.774384,1027.703513,2426.813353,2018.571739,948.22597,3366.272872,2870.989906,6307.14206,2508.429424,7976.511727,6074.624188,1476.156728,3593.129938,1253.676826,2480.533015,1670.796198,3811.606645,9268.499407,4237.536366,426.6266085,1790.656571,9528.734764,12707.51359,381.9817229,957.1169238,25642.41016,2996.985909,6277.988332,1835.43003,2350.895194,1042.0973
239.8428565,489.4629006,1303.930347,577.8670718,3690.045155,259.6403765,1452.295809,1498.554145,1645.780641,2528.495959,1346.02741,597.6979588,2092.653984,2647.809495,972.7248361,1744.426255,1269.542289,1399.273693,1066.571445,2286.722097,1298.385859,1896.802465,1360.545243,192.3636111,1399.451271,1287.772961,1255.145016,2005.629932,1977.394563,1614.614822,230.8898642,1471.802841,1099.150061,2914.033229,1599.747645,1304.357073,1270.07577,1114.720775,1215.013209,1254.684277,1334.366329,1220.633532,1557.9834,2245.597341,3136.275273,3012.949021,1591.111006,2267.347629,1146.420534,1716.603219,2067.345676
927.6693571,1975.34958,1478.632298,426.3683636,2745.878317,1977.527015,1053.290749,259.0665922,1167.548118,1276.5906,944.3635422,2159.25034,474.0910773,2319.555588,2848.809432,4054.58011,2021.672647,1496.951393,1196.356773,4256.188839,1040.726354,1334.334654,2008.352587,1150.036781,1231.188042,1397.900188,1059.339006,262.2412523,1583.702212,1264.588647,1479.075493,2018.666544,251.9057883,2417.208399,4479.953734,1096.280401,1496.860156,845.8155467,980.5607707,347.0294805,1183.834125,1011.42209,1860.215413,1165.619269,2879.439825,1802.640105,1310.918989,2627.444451,1631.348163,1935.255735,1489.566229
1400.567001,298.5852206,66118.29887,29193.14833,1007.687042,4734.951656,8063.413939,15962.05145,5871.420511,1419.38033,2225.507164,14442.75111,1496.475579,491.6293917,7330.494326,762.4277366,1171.883324,5978.212625,7835.871393,2400.685614,20275.5698,3576.415472,767.8284738,3293.964483,93.734262,9814.149522,11391.8161,3169.791016,99.04855192,19339.43562,6717.074341,12311.30186,64095.29026,10928.11159,311.7191119,10851.41504,25358.71904,11995.87849,18239.43771,50447.44666,23335.51352,7992.093883,41254.04893,40087.68875,6639.718969,8251.94548,2995.702863,4435.373334,9747.035385,13548.13963,3708.319915
2665.002124,11921.72471,3005.169942,12282.18248,60197.58243,19225.97086,3768.3282,8363.901086,7601.021901,15085.53116,10759.336,9068.10189,5425.811666,26463.3383,4784.532065,2841.11391,11076.36288,27585.60096,124992.5646,12381.86446,5826.212684,1568.066006,1279.4391,4386.352059,4660.197222,12994.04941,10202.49255,6393.603125,1591.99103,14444.24174,3129.233166,3130.86067,2539.057825,34671.14339,5804.388088,6374.760317,19415.11361,6070.842481,4160.035591,40521.10859,18515.06166,11852.40983,59266.57486,4605.805069,9906.177625,39856.17627,2490.452535,19197.7045,61682.78232,18173.62114,7864.427011
